"Title","Name","Role"
"Set It Off","F. Gary Gray","Director"
"Set It Off","Jada Pinkett Smith","Lida ""Stony"" Newsom"
"Set It Off","Queen Latifah","Cleo Sims"
"Set It Off","Vivica A. Fox","Frankie Sutton"
"Set It Off","Blair Underwood","Keith Weston"
"Set It Off","John C. McGinley","Detective Strode"
