"Title","Name","Role"
"Basic","John McTiernan","Director"
"Basic","John Travolta","Tom Hardy"
"Basic","Connie Nielsen","Lt .Julia Osborne"
"Basic","Samuel L. Jackson","Sgt. Nathan West"
"Basic","Giovanni Ribisi","Levi Kendall"
"Basic","Brian Van Holt","Raymond Dunbar"
