"Title","Name","Role"
"That Hamilton Woman","Alexander Korda","Director"
"That Hamilton Woman","Vivien Leigh","Emma Lady Hamilton"
"That Hamilton Woman","Laurence Olivier","Lord Horatio Nelson"
"That Hamilton Woman","Alan Mowbray","Sir William Hamilton"
"That Hamilton Woman","Sara Allgood","Mrs. Cadogan-Lyon"
"That Hamilton Woman","Gladys Cooper","Lady Frances Nelson"
