"Title","Name","Role"
"Big Trouble","Barry Sonnenfeld","Director"
"Big Trouble","Tim Allen","Eliot Arnold"
"Big Trouble","Rene Russo","Anna Herk"
"Big Trouble","Stanley Tucci","Arthur Herk"
"Big Trouble","Tom Sizemore","Snake"
"Big Trouble","Johnny Knoxville","Eddie"
