"Title","Name","Role"
"Jailhouse Rock","Richard Thorpe","Director"
"Jailhouse Rock","Elvis Presley","Vince Everett"
"Jailhouse Rock","Judy Tyler","Peggy Van Alden"
"Jailhouse Rock","Mickey Shaughnessy","Hunk Houghton"
"Jailhouse Rock","Vaughn Taylor","Mr. Shores"
"Jailhouse Rock","Dean Jones","Teddy Talbot"
