"Title","Name","Role"
"The Three Stooges","Peter Farrelly","Director"
"The Three Stooges","Robert Farrelly","Director"
"The Three Stooges","Sean Hayes","Larry"
"The Three Stooges","Will Sasso","Curly"
"The Three Stooges","Chris Diamantopoulos","Moe"
"The Three Stooges","Jane Lynch","Mother Superior"
