"Title","Name","Role"
"Rules of Engagement","William Friedkin","Director"
"Rules of Engagement","Tommy Lee Jones","Colonel Hayes Hodges"
"Rules of Engagement","Samuel L. Jackson","Colonel Terry L. Childers"
"Rules of Engagement","Guy Pearce","Major Mark Biggs"
"Rules of Engagement","Bruce Greenwood","National Security Advisor William Sokal"
"Rules of Engagement","Blair Underwood","Captain Lee"
