"Title","Name","Role"
"Network","Sidney Lumet","Director"
"Network","Faye Dunaway","Diana Christensen"
"Network","Peter Finch","Howard Beale"
"Network","William Holden","Max Schumacher"
"Network","Robert Duvall","Frank Hackett"
"Network","Beatrice Straight","Louise Schumacher"
