"Title","Name","Role"
"The Woman in the Window","Fritz Lang","Director"
"The Woman in the Window","Edward G. Robinson","Professor Richard Wanley"
"The Woman in the Window","Joan Bennett","Alice Reed"
"The Woman in the Window","Raymond Massey","Frank Lalor, District Attorney"
"The Woman in the Window","Edmund Breon","Dr. Michael Barkstane"
"The Woman in the Window","Dan Duryea","Heidt"
