"Title","Name","Role"
"Fame","Alan Parker","Director"
"Fame","Irene Cara","Coco Hernandez"
"Fame","Eddie Barth","Angelo"
"Fame","Lee Curreri","Bruno Martelli"
"Fame","Laura Dean","Lisa Monroe"
"Fame","Paul McCrane","Montgomery MacNeil"
