"Title","Name","Role"
"The Great Santini","Lewis John Carlino","Director"
"The Great Santini","Robert Duvall","Lt. Col. `'Bull'` Meechum"
"The Great Santini","Blythe Danner","Lillian Meechum"
"The Great Santini","Michael O'Keefe","Ben Meechum"
"The Great Santini","Lisa Jane Persky","Mary Anne Meechum"
"The Great Santini","Julie Anne Haddock","Karen Meechum"
