"Title","Name","Role"
"Everybody Wins","Karel Reisz","Director"
"Everybody Wins","Debra Winger","Angela Crispini"
"Everybody Wins","Nick Nolte","Tom O'Toole"
"Everybody Wins","Will Patton","Jerry"
"Everybody Wins","Judith Ivey","Connie"
"Everybody Wins","Kathleen Wilhoite","Amy"
