"Title","Name","Role"
"The Ballad of Narayama","Shôhei Imamura","Director"
"The Ballad of Narayama","Sumiko Sakamoto","Orin"
"The Ballad of Narayama","Ken Ogata","Tatsuhei"
"The Ballad of Narayama","Aki Takejô","Tamayan"
"The Ballad of Narayama","Seiji Kurasaki","Actor"
"The Ballad of Narayama","Tonpei Hidari","Actor"
