"Title","Name","Role"
"Desperately Seeking Susan","Susan Seidelman","Director"
"Desperately Seeking Susan","Rosanna Arquette","Roberta Glass"
"Desperately Seeking Susan","Madonna","Susan"
"Desperately Seeking Susan","Aidan Quinn","Dez"
"Desperately Seeking Susan","Mark Blum","Gary Glass"
"Desperately Seeking Susan","Robert Joy","Jim"
