"Title","Name","Role"
"Abbott and Costello Meet the Mummy","Charles Lamont","Director"
"Abbott and Costello Meet the Mummy","Bud Abbott","Pete Patterson"
"Abbott and Costello Meet the Mummy","Lou Costello","Freddie Franklin"
"Abbott and Costello Meet the Mummy","Michael Ansara","Charlie"
"Abbott and Costello Meet the Mummy","Marie Windsor","Madame Rontru"
"Abbott and Costello Meet the Mummy","Dan Seymour","Josef"
