"Title","Name","Role"
"Three Brothers","Francesco Rosi","Director"
"Three Brothers","Philippe Noiret","Raffaele Giuranna"
"Three Brothers","Michele Placido","Nicola Giuranna"
"Three Brothers","Vittorio Mezzogiorno","Rocco Giuranna"
"Three Brothers","Charles Vanel","Donato Giuranna"
"Three Brothers","Andréa Ferréol","Raffaele's Wife"
