"Title","Name","Role"
"A Farewell to Arms","Charles Vidor","Director"
"A Farewell to Arms","Rock Hudson","Lieutenant Frederick Henry"
"A Farewell to Arms","Jennifer Jones","Nurse Catherine Barkley"
"A Farewell to Arms","Vittorio De Sica","Major Alessandro Rinaldi"
"A Farewell to Arms","Alberto Sordi","Father Galli"
"A Farewell to Arms","Mercedes McCambridge","Miss Van Campen"
