"Title","Name","Role"
"Mr. Rice's Secret","Nicholas Kendall","Director"
"Mr. Rice's Secret","David Bowie","Mr. Rice"
"Mr. Rice's Secret","Bill Switzer","Owen Walters"
"Mr. Rice's Secret","Garwin Sanford","Stan Walters"
"Mr. Rice's Secret","Teryl Rothery","Marylyn Walters"
"Mr. Rice's Secret","Zach Lipovsky","Funnel Head"
