"Title","Name","Role"
"Same Old Song","Alain Resnais","Director"
"Same Old Song","Pierre Arditi","Claude"
"Same Old Song","Sabine Azéma","Odile Lalande"
"Same Old Song","Jean-Pierre Bacri","Nicolas"
"Same Old Song","André Dussollier","Simon"
"Same Old Song","Agnès Jaoui","Camille Lalande"
