"Title","Name","Role"
"Shaft","Gordon Parks","Director"
"Shaft","Richard Roundtree","John Shaft"
"Shaft","Moses Gunn","Bumpy Jonas"
"Shaft","Christopher St. John","Ben Buford"
"Shaft","Charles Cioffi","Vic Androzzi"
"Shaft","Gwenn Mitchell","Ellie Moore"
