"Title","Name","Role"
"What Goes Up","Jonathan Glatzer","Director"
"What Goes Up","Steve Coogan","Campbell Babbitt"
"What Goes Up","Hilary Duff","Lucy"
"What Goes Up","Molly Shannon","Penelope"
"What Goes Up","Olivia Thirlby","Tess"
"What Goes Up","Josh Peck","Jim"
