"Title","Name","Role"
"Foxfire","Annette Haywood-Carter","Director"
"Foxfire","Hedy Burress","Maddy Wirtz"
"Foxfire","Angelina Jolie","Legs Sadovsky"
"Foxfire","Jenny Lewis","Rita Faldes"
"Foxfire","Jenny Shimizu","Goldie Goldman"
"Foxfire","Sarah Rosenberg","Violet Kahn"
