"Title","Name","Role"
"Demetrius and the Gladiators","Delmer Daves","Director"
"Demetrius and the Gladiators","Victor Mature","Demetrius"
"Demetrius and the Gladiators","Susan Hayward","Messalina"
"Demetrius and the Gladiators","Michael Rennie","Peter"
"Demetrius and the Gladiators","Debra Paget","Lucia"
"Demetrius and the Gladiators","Anne Bancroft","Paula"
