"Source","Target"
"Here Comes Mr. Jordan","https://www.rottentomatoes.com/m/radio_flyer"
"Here Comes Mr. Jordan","https://www.rottentomatoes.com/m/guy_named_joe"
"Here Comes Mr. Jordan","https://www.rottentomatoes.com/m/the_devil_and_daniel_webster"
"Here Comes Mr. Jordan","https://www.rottentomatoes.com/m/blithe_spirit"
"Here Comes Mr. Jordan","https://www.rottentomatoes.com/m/1013884-mighty_joe_young"
