"Source","Target"
"Good Neighbor Sam","https://www.rottentomatoes.com/m/1020861-taming_of_the_shrew"
"Good Neighbor Sam","https://www.rottentomatoes.com/m/walk_dont_run"
"Good Neighbor Sam","https://www.rottentomatoes.com/m/shampoo"
"Good Neighbor Sam","https://www.rottentomatoes.com/m/cactus_flower"
"Good Neighbor Sam","https://www.rottentomatoes.com/m/it_should_happen_to_you"
