"Source","Target"
"Dead & Breakfast","https://www.rottentomatoes.com/m/monster-man"
"Dead & Breakfast","https://www.rottentomatoes.com/m/satans_little_helper"
"Dead & Breakfast","https://www.rottentomatoes.com/m/legion-of-the-dead"
"Dead & Breakfast","https://www.rottentomatoes.com/m/seed_of_chucky"
"Dead & Breakfast","https://www.rottentomatoes.com/m/bubba_ho_tep"
