"Source","Target"
"Jinn","https://www.rottentomatoes.com/m/hot_air_2019"
"Jinn","https://www.rottentomatoes.com/m/britt_marie_was_here"
"Jinn","https://www.rottentomatoes.com/m/gold_star"
"Jinn","https://www.rottentomatoes.com/m/coast_2022"
"Jinn","https://www.rottentomatoes.com/m/the_little_girl_who_was_too_fond_of_matches"
