"Source","Target"
"Airplane!","https://www.rottentomatoes.com/m/summer_rental"
"Airplane!","https://www.rottentomatoes.com/m/citizens_band"
"Airplane!","https://www.rottentomatoes.com/m/real_life"
"Airplane!","https://www.rottentomatoes.com/m/paper_moon"
"Airplane!","https://www.rottentomatoes.com/m/meatballs"
