"Source","Target"
"Daughter of Shanghai","https://www.rottentomatoes.com/m/the_racket_1928"
"Daughter of Shanghai","https://www.rottentomatoes.com/m/daughter-of-the-dragon-1931"
"Daughter of Shanghai","https://www.rottentomatoes.com/m/1116726-grand_slam"
"Daughter of Shanghai","https://www.rottentomatoes.com/m/1010230-hunter"
"Daughter of Shanghai","https://www.rottentomatoes.com/m/man_who_wasnt_there"
