"Source","Target"
"My Best Friend's Wedding","https://www.rottentomatoes.com/m/la_story"
"My Best Friend's Wedding","https://www.rottentomatoes.com/m/wilder_napalm"
"My Best Friend's Wedding","https://www.rottentomatoes.com/m/murphys_romance"
"My Best Friend's Wedding","https://www.rottentomatoes.com/m/that_old_feeling"
"My Best Friend's Wedding","https://www.rottentomatoes.com/m/mirror_has_two_faces"
