"Source","Target"
"Snack Shack","https://www.rottentomatoes.com/m/phoenix_oregon"
"Snack Shack","https://www.rottentomatoes.com/m/on_the_count_of_three"
"Snack Shack","https://www.rottentomatoes.com/m/mid90s"
"Snack Shack","https://www.rottentomatoes.com/m/summertime_2020"
"Snack Shack","https://www.rottentomatoes.com/m/ktown_cowboys"
