"Source","Target"
"Young Mr. Lincoln","https://www.rottentomatoes.com/m/in_old_chicago"
"Young Mr. Lincoln","https://www.rottentomatoes.com/m/drums_along_the_mohawk"
"Young Mr. Lincoln","https://www.rottentomatoes.com/m/demetrius_and_the_gladiators"
"Young Mr. Lincoln","https://www.rottentomatoes.com/m/esther_and_the_king"
"Young Mr. Lincoln","https://www.rottentomatoes.com/m/diary_of_anne_frank"
