"Source","Target"
"The Sting II","https://www.rottentomatoes.com/m/smokey_and_the_bandit_part_3"
"The Sting II","https://www.rottentomatoes.com/m/dead_men_dont_wear_plaid"
"The Sting II","https://www.rottentomatoes.com/m/fletch_lives"
"The Sting II","https://www.rottentomatoes.com/m/1022191-twins"
"The Sting II","https://www.rottentomatoes.com/m/pure_luck"
