"Source","Target"
"Fast Color","https://www.rottentomatoes.com/m/replicas_2019"
"Fast Color","https://www.rottentomatoes.com/m/arrival_2016"
"Fast Color","https://www.rottentomatoes.com/m/the_circle_2017"
"Fast Color","https://www.rottentomatoes.com/m/chronicle"
"Fast Color","https://www.rottentomatoes.com/m/gravity_2013"
