"Source","Target"
"Flag Day","https://www.rottentomatoes.com/m/blue_bayou_2021"
"Flag Day","https://www.rottentomatoes.com/m/annette"
"Flag Day","https://www.rottentomatoes.com/m/aftersun"
"Flag Day","https://www.rottentomatoes.com/m/the_goldfinch"
"Flag Day","https://www.rottentomatoes.com/m/the_hummingbird_project"
