"Source","Target"
"The Boy in the Striped Pajamas","https://www.rottentomatoes.com/m/is_there_anybody_there"
"The Boy in the Striped Pajamas","https://www.rottentomatoes.com/m/mighty"
"The Boy in the Striped Pajamas","https://www.rottentomatoes.com/m/cider_house_rules"
"The Boy in the Striped Pajamas","https://www.rottentomatoes.com/m/1046045-king_of_the_hill"
"The Boy in the Striped Pajamas","https://www.rottentomatoes.com/m/1068781-cry_the_beloved_country"
