"Source","Target"
"An American Affair","https://www.rottentomatoes.com/m/ballad_of_little_jo"
"An American Affair","https://www.rottentomatoes.com/m/in_darkness_2011"
"An American Affair","https://www.rottentomatoes.com/m/children_of_huang_shi"
"An American Affair","https://www.rottentomatoes.com/m/goyas_ghosts"
"An American Affair","https://www.rottentomatoes.com/m/libertine"
