"Source","Target"
"A Fish Called Wanda","https://www.rottentomatoes.com/m/im_gonna_git_you_sucka"
"A Fish Called Wanda","https://www.rottentomatoes.com/m/get_shorty"
"A Fish Called Wanda","https://www.rottentomatoes.com/m/soul_plane"
"A Fish Called Wanda","https://www.rottentomatoes.com/m/trading_places"
"A Fish Called Wanda","https://www.rottentomatoes.com/m/couch_trip"
