"Source","Target"
"The Wedding Planner","https://www.rottentomatoes.com/m/hitch"
"The Wedding Planner","https://www.rottentomatoes.com/m/americas_sweethearts"
"The Wedding Planner","https://www.rottentomatoes.com/m/1106020-someone_like_you"
"The Wedding Planner","https://www.rottentomatoes.com/m/maid_in_manhattan"
"The Wedding Planner","https://www.rottentomatoes.com/m/bewitched"
