"Source","Target"
"The Wild Thornberrys Movie","https://www.rottentomatoes.com/m/rugrats_go_wild"
"The Wild Thornberrys Movie","https://www.rottentomatoes.com/m/hey_arnold_the_movie"
"The Wild Thornberrys Movie","https://www.rottentomatoes.com/m/the_spongebob_squarepants_movie"
"The Wild Thornberrys Movie","https://www.rottentomatoes.com/m/wonder_park"
"The Wild Thornberrys Movie","https://www.rottentomatoes.com/m/barnyard"
