"Source","Target"
"Second Best","https://www.rottentomatoes.com/m/circle_of_friends"
"Second Best","https://www.rottentomatoes.com/m/1037015-doctor"
"Second Best","https://www.rottentomatoes.com/m/crooklyn"
"Second Best","https://www.rottentomatoes.com/m/the-war1994"
"Second Best","https://www.rottentomatoes.com/m/a-rumor-of-angels"
