"Source","Target"
"Mr. Jones","https://www.rottentomatoes.com/m/the_incredibly_true_adventure_of_two_girls_in_love"
"Mr. Jones","https://www.rottentomatoes.com/m/kissed"
"Mr. Jones","https://www.rottentomatoes.com/m/havana"
"Mr. Jones","https://www.rottentomatoes.com/m/theory_of_flight"
"Mr. Jones","https://www.rottentomatoes.com/m/map_of_the_human_heart"
