"Source","Target"
"Atlas Shrugged: Part 1","https://www.rottentomatoes.com/m/the_help"
"Atlas Shrugged: Part 1","https://www.rottentomatoes.com/m/preachers_kid"
"Atlas Shrugged: Part 1","https://www.rottentomatoes.com/m/1212085-home"
"Atlas Shrugged: Part 1","https://www.rottentomatoes.com/m/not_easily_broken"
"Atlas Shrugged: Part 1","https://www.rottentomatoes.com/m/blue_jasmine"
